#asn|announced_prefixes|prepended_prefixes|region|country|as_type|prepend_percentage
8151|330|1|lacnic|MX|isp|0.30
28640|12|4|lacnic|BR|isp|33.33
16735|19|6|lacnic|BR|isp|31.58
28292|5|4|lacnic|BR|isp|80.00
28571|11|1|lacnic|BR|education|9.09
11284|3|1|lacnic|BR|hosting|33.33
11830|36|26|lacnic|CR|isp|72.22
19180|27|27|lacnic|PE|isp|100.00
6147|107|2|lacnic|PE|isp|1.87
27678|6|6|lacnic|CL|hosting|100.00
3356|73|33|arin|US|isp|45.21
52294|1|1|lacnic|AR|isp|100.00
52324|1|1|lacnic|AR|isp|100.00
52376|2|2|lacnic|AR|isp|100.00
52360|1|1|lacnic|AR|isp|100.00
52374|1|1|lacnic|AR|isp|100.00
52375|1|1|lacnic|AR|isp|100.00
52404|1|1|lacnic|AR|isp|100.00
52500|1|1|lacnic|AR|isp|100.00
263779|2|1|lacnic|CR|education|50.00
11815|1|1|lacnic|AR|isp|100.00
3816|32|29|lacnic|CO|isp|90.62
9201|11|1|ripencc|SE|business|9.09
12779|1|1|ripencc|IT|hosting|100.00
8881|250|250|ripencc|DE|isp|100.00
8469|2|1|ripencc|DE|hosting|50.00
513|2|2|ripencc|CH|education|100.00
2107|2|2|ripencc|SI|education|100.00
25192|5|1|ripencc|CZ|hosting|20.00
8895|4|4|ripencc|SA|education|100.00
15879|8|8|ripencc|NL|isp|100.00
12374|2|1|ripencc|DE|hosting|50.00
8520|4|1|ripencc|DE|hosting|25.00
12355|10|2|ripencc|DE|isp|20.00
2586|2|2|ripencc|EE|isp|100.00
8280|14|14|ripencc|GR|hosting|100.00
2860|3|3|ripencc|PT|isp|100.00
21221|2|2|ripencc|NL|isp|100.00
24806|1|1|ripencc|CZ|hosting|100.00
15776|1|1|ripencc|BE|business|100.00
31400|11|11|ripencc|DE|hosting|100.00
9044|5|3|ripencc|CH|hosting|60.00
39386|1|1|ripencc|SA|hosting|100.00
12611|1|1|ripencc|DE|isp|100.00
30870|7|5|ripencc|NL|hosting|71.43
199522|1|1|ripencc|NL|business|100.00
23352|19|7|arin|US|hosting|36.84
13331|13|2|arin|US|hosting|15.38
101|4|3|arin|US|education|75.00
54519|1|1|arin|US|hosting|100.00
14|1|1|arin|US|education|100.00
4046|4|1|arin|US|government|25.00
27205|1|1|arin|US|business|100.00
27564|1|1|arin|US|business|100.00
13895|2|2|arin|CA|isp|100.00
29838|19|3|arin|US|hosting|15.79
16787|12|6|arin|US|isp|50.00
36666|2|1|arin|CA|hosting|50.00
12025|39|26|arin|US|hosting|66.67
3923|1|1|arin|US|government|100.00
20473|574|4|arin|US|hosting|0.70
29488|1|1|ripencc|DE|hosting|100.00
8851|5|4|ripencc|GB|hosting|80.00
12301|6|5|ripencc|HU|hosting|83.33
29134|4|4|ripencc|CZ|hosting|100.00
16004|1|1|ripencc|IT|isp|100.00
43009|2|1|ripencc|GB|hosting|50.00
60781|101|5|ripencc|NL|hosting|4.95
21385|1|1|ripencc|DE|hosting|100.00
395592|2|1|arin|US|hosting|50.00
29518|5|5|ripencc|SE|isp|100.00
31122|5|5|ripencc|IE|isp|100.00
28716|3|2|ripencc|IT|hosting|66.67
33915|16|1|ripencc|NL|isp|6.25
7660|3|2|apnic|JP|hosting|66.67
2500|1|1|apnic|JP|hosting|100.00
23634|1|1|apnic|JP|business|100.00
18259|4|1|apnic|JP|business|25.00
20940|735|607|ripencc|NL|hosting|82.59
23911|2|2|apnic|CN|education|100.00
4538|2|1|apnic|CN|education|50.00
2518|2|2|apnic|JP|isp|100.00
1237|3|3|apnic|KR|education|100.00
2514|4|4|apnic|JP|isp|100.00
7514|1|1|apnic|JP|hosting|100.00
2907|4|4|apnic|JP|education|100.00
7671|2|1|apnic|JP|hosting|50.00
9607|2|2|apnic|JP|hosting|100.00
7575|10|1|apnic|AU|education|10.00
2527|8|2|apnic|JP|isp|25.00
4762|2|1|apnic|TH|business|50.00
23687|1|1|apnic|TH|business|100.00
135528|1|1|apnic|TH|business|100.00
17479|1|1|apnic|TH|education|100.00
4621|2|2|apnic|TH|isp|100.00
132879|1|1|apnic|TH|isp|100.00
37932|1|1|apnic|TH|isp|100.00
9595|4|4|apnic|JP|business|100.00
293|2|2|arin|US|business|100.00
44444|3|2|ripencc|GB|hosting|66.67
31383|1|1|ripencc|NL|hosting|100.00
5550|1|1|ripencc|PL|education|100.00
271|20|14|arin|CA|education|70.00
8111|3|3|arin|CA|education|100.00
2607|1|1|ripencc|SK|education|100.00
24725|3|1|ripencc|UA|hosting|33.33
27435|31|7|arin|US|hosting|22.58
